iter	Passed	Remaining
4828	8321	4602
4829	8323	4601
4830	8324	4599
4831	8326	4597
4832	8327	4595
4833	8329	4593
4834	8330	4591
4835	8332	4590
4836	8333	4588
4837	8335	4586
4838	8337	4584
4839	8339	4583
4840	8340	4581
4841	8342	4579
4842	8344	4577
4843	8345	4576
4844	8347	4574
4845	8349	4572
4846	8350	4570
4847	8352	4569
4848	8354	4567
4849	8356	4565
4850	8358	4564
4851	8360	4562
4852	8361	4560
4853	8363	4559
4854	8364	4557
4855	8366	4555
4856	8367	4553
4857	8369	4551
4858	8371	4550
4859	8373	4548
4860	8374	4546
4861	8376	4544
4862	8378	4543
4863	8379	4541
4864	8381	4539
4865	8383	4537
4866	8384	4536
4867	8386	4534
4868	8388	4532
4869	8390	4531
4870	8392	4529
4871	8394	4527
4872	8395	4526
4873	8397	4524
4874	8399	4522
4875	8400	4520
4876	8402	4519
4877	8404	4517
4878	8406	4515
4879	8407	4514
4880	8409	4512
4881	8411	4510
4882	8412	4508
4883	8414	4507
4884	8416	4505
4885	8418	4503
4886	8419	4501
4887	8421	4500
4888	8422	4498
4889	8424	4496
4890	8426	4494
4891	8428	4493
4892	8429	4491
4893	8431	4489
4894	8433	4487
4895	8434	4486
4896	8436	4484
4897	8437	4482
4898	8439	4480
4899	8440	4478
4900	8442	4477
4901	8444	4475
4902	8445	4473
4903	8447	4471
4904	8449	4470
4905	8450	4468
4906	8452	4466
4907	8454	4464
4908	8456	4463
4909	8458	4461
4910	8459	4459
4911	8461	4458
4912	8463	4456
4913	8464	4454
4914	8466	4452
4915	8467	4451
4916	8469	4449
4917	8471	4447
4918	8473	4445
4919	8474	4444
4920	8476	4442
4921	8477	4440
4922	8479	4438
4923	8481	4436
4924	8482	4435
4925	8484	4433
4926	8485	4431
4927	8487	4429
4928	8489	4427
4929	8490	4426
4930	8492	4424
4931	8493	4422
4932	8495	4420
4933	8497	4419
4934	8499	4417
4935	8501	4415
4936	8502	4414
4937	8504	4412
4938	8505	4410
4939	8507	4408
4940	8508	4406
4941	8510	4404
4942	8511	4403
4943	8513	4401
4944	8515	4399
4945	8517	4398
4946	8519	4396
4947	8520	4394
4948	8522	4392
4949	8524	4391
4950	8526	4389
4951	8528	4388
4952	8529	4386
4953	8531	4384
4954	8533	4382
4955	8534	4381
4956	8536	4379
4957	8538	4377
4958	8539	4375
4959	8541	4373
4960	8543	4372
4961	8545	4370
4962	8546	4368
4963	8548	4367
4964	8549	4365
4965	8551	4363
4966	8552	4361
4967	8554	4359
4968	8555	4357
4969	8557	4356
4970	8558	4354
4971	8560	4352
4972	8562	4350
4973	8563	4349
4974	8565	4347
4975	8567	4345
4976	8568	4343
4977	8570	4341
4978	8571	4340
4979	8573	4338
4980	8574	4336
4981	8576	4334
4982	8578	4333
4983	8580	4331
4984	8581	4329
4985	8583	4327
4986	8585	4326
4987	8586	4324
4988	8588	4322
4989	8589	4320
4990	8591	4319
4991	8593	4317
4992	8595	4315
4993	8596	4313
4994	8598	4312
4995	8600	4310
4996	8601	4308
4997	8603	4306
4998	8605	4305
4999	8606	4303
5000	8608	4301
5001	8609	4299
5002	8611	4297
5003	8612	4295
5004	8613	4294
5005	8615	4292
5006	8616	4290
5007	8618	4288
5008	8619	4286
5009	8621	4284
5010	8622	4283
5011	8624	4281
5012	8626	4279
5013	8627	4277
5014	8629	4275
5015	8630	4274
5016	8632	4272
5017	8633	4270
5018	8635	4268
5019	8637	4266
5020	8638	4265
5021	8640	4263
5022	8642	4261
5023	8643	4259
5024	8645	4258
5025	8647	4256
5026	8648	4254
5027	8650	4252
5028	8651	4251
5029	8653	4249
5030	8655	4247
5031	8656	4245
5032	8658	4243
5033	8659	4242
5034	8660	4240
5035	8662	4238
5036	8664	4236
5037	8665	4234
5038	8667	4233
5039	8669	4231
5040	8670	4229
5041	8672	4227
5042	8673	4225
5043	8675	4224
5044	8677	4222
5045	8678	4220
5046	8680	4218
5047	8682	4217
5048	8683	4215
5049	8685	4213
5050	8687	4212
5051	8688	4210
5052	8690	4208
5053	8692	4206
5054	8693	4204
5055	8695	4203
5056	8696	4201
5057	8698	4199
5058	8699	4197
5059	8701	4195
5060	8702	4194
5061	8704	4192
5062	8705	4190
5063	8707	4188
5064	8708	4186
5065	8709	4184
5066	8711	4182
5067	8712	4181
5068	8714	4179
5069	8715	4177
5070	8717	4175
5071	8718	4173
5072	8720	4171
5073	8721	4170
5074	8723	4168
5075	8725	4166
5076	8726	4164
5077	8728	4163
5078	8729	4161
5079	8731	4159
5080	8732	4157
5081	8734	4155
5082	8736	4154
5083	8737	4152
5084	8739	4150
5085	8741	4148
5086	8742	4147
5087	8744	4145
5088	8746	4143
5089	8747	4141
5090	8749	4140
5091	8751	4138
5092	8753	4136
5093	8754	4134
5094	8756	4133
5095	8757	4131
5096	8759	4129
5097	8761	4127
5098	8762	4126
5099	8764	4124
5100	8765	4122
5101	8768	4121
5102	8770	4119
5103	8772	4117
5104	8773	4116
5105	8775	4114
5106	8777	4112
5107	8778	4110
5108	8780	4109
5109	8782	4107
5110	8784	4106
5111	8786	4104
5112	8788	4102
5113	8789	4100
5114	8790	4099
5115	8792	4097
5116	8794	4095
5117	8795	4093
5118	8797	4091
5119	8798	4090
5120	8800	4088
5121	8801	4086
5122	8803	4084
5123	8804	4082
5124	8806	4080
5125	8807	4079
5126	8809	4077
5127	8811	4075
5128	8812	4073
5129	8814	4072
5130	8815	4070
5131	8817	4068
5132	8818	4066
5133	8819	4064
5134	8821	4062
5135	8822	4060
5136	8823	4058
5137	8825	4057
5138	8826	4055
5139	8828	4053
5140	8830	4051
5141	8831	4050
5142	8833	4048
5143	8835	4046
5144	8836	4044
5145	8838	4042
5146	8839	4041
5147	8841	4039
5148	8842	4037
5149	8844	4035
5150	8845	4033
5151	8847	4031
5152	8848	4030
5153	8850	4028
5154	8851	4026
5155	8853	4024
5156	8855	4023
5157	8857	4021
5158	8859	4020
5159	8861	4018
5160	8863	4016
5161	8864	4015
5162	8866	4013
5163	8867	4011
5164	8869	4009
5165	8871	4008
5166	8872	4006
5167	8874	4004
5168	8877	4003
5169	8878	4001
5170	8880	3999
5171	8882	3998
5172	8884	3996
5173	8886	3995
5174	8888	3993
5175	8889	3991
5176	8891	3989
5177	8893	3988
5178	8895	3986
5179	8897	3984
5180	8899	3983
5181	8900	3981
5182	8902	3979
5183	8903	3977
5184	8905	3976
5185	8906	3974
5186	8908	3972
5187	8909	3970
5188	8911	3968
5189	8913	3967
5190	8914	3965
5191	8916	3963
5192	8918	3962
5193	8920	3960
5194	8921	3958
5195	8923	3956
5196	8924	3954
5197	8926	3953
5198	8928	3951
5199	8930	3949
5200	8931	3947
5201	8932	3946
5202	8934	3944
5203	8935	3942
5204	8937	3940
5205	8938	3938
5206	8940	3937
5207	8942	3935
5208	8943	3933
5209	8945	3931
5210	8946	3929
5211	8947	3928
5212	8949	3926
5213	8951	3924
5214	8952	3922
5215	8954	3921
5216	8956	3919
5217	8957	3917
5218	8959	3915
5219	8961	3914
5220	8962	3912
5221	8964	3910
5222	8966	3908
5223	8968	3907
5224	8969	3905
5225	8971	3903
5226	8973	3901
5227	8974	3900
5228	8975	3898
5229	8977	3896
5230	8978	3894
5231	8980	3892
5232	8981	3891
5233	8983	3889
5234	8984	3887
5235	8986	3885
5236	8987	3883
5237	8989	3881
5238	8990	3880
5239	8992	3878
5240	8993	3876
5241	8995	3874
5242	8996	3872
5243	8998	3871
5244	8999	3869
5245	9001	3867
5246	9003	3865
5247	9004	3864
5248	9006	3862
5249	9007	3860
5250	9009	3858
5251	9011	3856
5252	9012	3855
5253	9013	3853
5254	9015	3851
5255	9017	3849
5256	9018	3848
5257	9020	3846
5258	9022	3844
5259	9023	3842
5260	9025	3841
5261	9027	3839
5262	9028	3837
5263	9030	3835
5264	9032	3834
5265	9033	3832
5266	9034	3830
5267	9036	3828
5268	9038	3826
5269	9039	3825
5270	9041	3823
5271	9042	3821
5272	9044	3819
5273	9046	3818
5274	9048	3816
5275	9050	3814
5276	9051	3813
5277	9053	3811
5278	9054	3809
5279	9056	3807
5280	9058	3806
5281	9059	3804
5282	9060	3802
5283	9062	3800
5284	9064	3798
5285	9065	3797
5286	9067	3795
5287	9068	3793
5288	9070	3791
5289	9071	3789
5290	9073	3788
5291	9074	3786
5292	9076	3784
5293	9077	3782
5294	9079	3781
5295	9081	3779
5296	9082	3777
5297	9084	3775
5298	9085	3773
5299	9086	3771
5300	9088	3770
5301	9090	3768
5302	9091	3766
5303	9093	3764
5304	9094	3762
5305	9096	3761
5306	9097	3759
5307	9099	3757
5308	9100	3755
5309	9102	3754
5310	9104	3752
5311	9105	3750
5312	9107	3748
5313	9108	3746
5314	9109	3745
5315	9111	3743
5316	9112	3741
5317	9114	3739
5318	9115	3737
5319	9117	3736
5320	9118	3734
5321	9120	3732
5322	9122	3730
5323	9124	3729
5324	9125	3727
5325	9127	3725
5326	9129	3724
5327	9131	3722
5328	9132	3720
5329	9134	3718
5330	9136	3717
5331	9138	3715
5332	9139	3713
5333	9141	3712
5334	9143	3710
5335	9145	3708
5336	9146	3707
5337	9148	3705
5338	9150	3703
5339	9151	3701
5340	9153	3700
5341	9154	3698
5342	9156	3696
5343	9157	3694
5344	9158	3692
5345	9160	3690
5346	9161	3689
5347	9163	3687
5348	9165	3685
5349	9167	3683
5350	9168	3682
5351	9170	3680
5352	9171	3678
5353	9173	3676
5354	9174	3675
5355	9176	3673
5356	9178	3671
5357	9179	3669
5358	9181	3668
5359	9182	3666
5360	9184	3664
5361	9185	3662
5362	9187	3660
5363	9188	3659
5364	9190	3657
5365	9192	3655
5366	9194	3654
5367	9196	3652
5368	9197	3650
5369	9199	3648
5370	9200	3646
5371	9202	3645
5372	9203	3643
5373	9204	3641
5374	9206	3639
5375	9207	3637
5376	9209	3636
5377	9211	3634
5378	9212	3632
5379	9214	3630
5380	9215	3629
5381	9217	3627
5382	9219	3625
5383	9221	3624
5384	9222	3622
5385	9224	3620
5386	9225	3618
5387	9227	3617
5388	9229	3615
5389	9230	3613
5390	9232	3611
5391	9233	3609
5392	9235	3608
5393	9236	3606
5394	9238	3604
5395	9239	3602
5396	9241	3600
5397	9242	3599
5398	9243	3597
5399	9245	3595
5400	9246	3593
5401	9248	3591
5402	9249	3590
5403	9251	3588
5404	9253	3586
5405	9254	3584
5406	9256	3583
5407	9257	3581
5408	9259	3579
5409	9261	3577
5410	9262	3576
5411	9264	3574
5412	9265	3572
5413	9267	3570
5414	9268	3568
5415	9270	3567
5416	9271	3565
5417	9273	3563
5418	9274	3561
5419	9275	3559
5420	9277	3558
5421	9279	3556
5422	9280	3554
5423	9282	3552
5424	9284	3551
5425	9285	3549
5426	9287	3547
5427	9288	3545
5428	9290	3544
5429	9291	3542
5430	9293	3540
5431	9294	3538
5432	9296	3536
5433	9298	3535
5434	9300	3533
5435	9301	3531
5436	9303	3530
5437	9304	3528
5438	9306	3526
5439	9307	3524
5440	9309	3522
5441	9310	3521
5442	9312	3519
5443	9314	3517
5444	9315	3515
5445	9317	3514
5446	9318	3512
5447	9320	3510
5448	9322	3508
5449	9323	3506
5450	9324	3505
5451	9326	3503
5452	9328	3501
5453	9330	3500
5454	9331	3498
5455	9333	3496
5456	9335	3495
5457	9337	3493
5458	9339	3491
5459	9341	3490
5460	9342	3488
5461	9344	3486
5462	9345	3484
5463	9347	3483
5464	9348	3481
5465	9350	3479
5466	9352	3477
5467	9353	3475
5468	9355	3474
5469	9357	3472
5470	9358	3470
5471	9360	3469
5472	9361	3467
5473	9363	3465
5474	9364	3463
5475	9366	3461
5476	9367	3460
5477	9369	3458
5478	9370	3456
5479	9372	3454
5480	9373	3452
5481	9375	3451
5482	9376	3449
5483	9378	3447
5484	9379	3445
5485	9381	3443
5486	9382	3442
5487	9384	3440
5488	9385	3438
5489	9387	3436
5490	9388	3435
5491	9390	3433
5492	9391	3431
5493	9393	3429
5494	9395	3428
5495	9396	3426
5496	9398	3424
5497	9399	3422
5498	9401	3420
5499	9402	3419
5500	9404	3417
5501	9405	3415
5502	9407	3413
5503	9408	3412
5504	9410	3410
5505	9411	3408
5506	9413	3406
5507	9415	3405
5508	9416	3403
5509	9418	3401
5510	9419	3399
5511	9421	3398
5512	9423	3396
5513	9424	3394
5514	9426	3392
5515	9427	3391
5516	9429	3389
5517	9431	3387
5518	9432	3385
5519	9434	3384
5520	9435	3382
5521	9437	3380
5522	9438	3378
5523	9439	3376
5524	9441	3374
5525	9442	3373
5526	9444	3371
5527	9446	3369
5528	9447	3368
5529	9449	3366
5530	9450	3364
5531	9452	3362
5532	9454	3361
5533	9456	3359
5534	9457	3357
5535	9459	3355
5536	9461	3354
5537	9462	3352
5538	9464	3350
5539	9466	3349
5540	9467	3347
5541	9469	3345
5542	9470	3343
5543	9472	3341
5544	9473	3340
5545	9475	3338
5546	9477	3336
5547	9478	3335
5548	9480	3333
5549	9481	3331
5550	9483	3329
5551	9485	3327
5552	9486	3326
5553	9488	3324
5554	9489	3322
5555	9490	3320
5556	9492	3319
5557	9493	3317
5558	9495	3315
5559	9496	3313
5560	9498	3311
5561	9500	3310
5562	9501	3308
5563	9503	3306
5564	9505	3305
5565	9507	3303
5566	9509	3301
5567	9511	3300
5568	9512	3298
5569	9514	3296
5570	9515	3294
5571	9517	3293
5572	9519	3291
5573	9521	3289
5574	9523	3288
5575	9524	3286
5576	9526	3284
5577	9527	3282
5578	9529	3281
5579	9530	3279
5580	9532	3277
5581	9534	3276
5582	9535	3274
5583	9537	3272
5584	9538	3270
5585	9540	3268
5586	9541	3267
5587	9543	3265
5588	9544	3263
5589	9546	3261
5590	9548	3260
5591	9549	3258
5592	9551	3256
5593	9552	3254
5594	9554	3253
5595	9555	3251
5596	9557	3249
5597	9559	3247
5598	9560	3246
5599	9562	3244
5600	9563	3242
5601	9565	3240
5602	9566	3238
5603	9567	3237
5604	9569	3235
5605	9571	3233
5606	9572	3231
5607	9573	3230
5608	9575	3228
5609	9577	3226
5610	9578	3224
5611	9580	3223
5612	9582	3221
5613	9583	3219
5614	9585	3217
5615	9586	3216
5616	9588	3214
5617	9589	3212
5618	9591	3210
5619	9592	3209
5620	9594	3207
5621	9595	3205
5622	9597	3203
5623	9599	3202
5624	9600	3200
5625	9602	3198
5626	9603	3196
5627	9605	3195
5628	9607	3193
5629	9608	3191
5630	9610	3189
5631	9611	3187
5632	9613	3186
5633	9614	3184
5634	9616	3182
5635	9617	3180
5636	9619	3179
5637	9621	3177
5638	9622	3175
5639	9624	3173
5640	9625	3172
5641	9627	3170
5642	9628	3168
5643	9630	3166
5644	9631	3164
5645	9632	3163
5646	9634	3161
5647	9635	3159
5648	9637	3157
5649	9638	3156
5650	9640	3154
5651	9642	3152
5652	9643	3150
5653	9645	3149
5654	9647	3147
5655	9648	3145
5656	9650	3144
5657	9652	3142
5658	9653	3140
5659	9655	3138
5660	9656	3136
5661	9658	3135
5662	9659	3133
5663	9661	3131
5664	9663	3130
5665	9665	3128
5666	9666	3126
5667	9668	3124
5668	9669	3123
5669	9670	3121
5670	9672	3119
5671	9673	3117
5672	9675	3115
5673	9676	3114
5674	9678	3112
5675	9680	3110
5676	9681	3108
5677	9683	3107
5678	9684	3105
5679	9685	3103
5680	9687	3101
5681	9688	3100
5682	9690	3098
5683	9691	3096
5684	9693	3094
5685	9695	3093
5686	9697	3091
5687	9699	3089
5688	9700	3088
5689	9702	3086
5690	9703	3084
5691	9705	3082
5692	9707	3081
5693	9708	3079
5694	9710	3077
5695	9712	3076
5696	9714	3074
5697	9716	3072
5698	9717	3071
5699	9719	3069
5700	9721	3067
5701	9723	3066
5702	9725	3064
5703	9726	3062
5704	9727	3060
5705	9729	3058
5706	9730	3057
5707	9731	3055
5708	9733	3053
5709	9734	3051
5710	9736	3049
5711	9737	3048
5712	9738	3046
5713	9740	3044
5714	9742	3042
5715	9743	3041
5716	9745	3039
5717	9746	3037
5718	9748	3035
5719	9749	3034
5720	9751	3032
5721	9752	3030
5722	9754	3028
5723	9755	3026
5724	9756	3025
5725	9758	3023
5726	9759	3021
5727	9761	3019
5728	9762	3017
5729	9763	3015
5730	9764	3014
5731	9766	3012
5732	9767	3010
5733	9769	3008
5734	9771	3007
5735	9772	3005
5736	9773	3003
5737	9775	3001
5738	9776	2999
5739	9778	2998
5740	9779	2996
5741	9781	2994
5742	9782	2992
5743	9784	2991
5744	9785	2989
5745	9787	2987
5746	9788	2985
5747	9789	2983
5748	9791	2982
5749	9792	2980
5750	9794	2978
5751	9795	2976
5752	9797	2975
5753	9798	2973
5754	9800	2971
5755	9801	2969
5756	9802	2967
5757	9803	2966
5758	9805	2964
5759	9806	2962
5760	9808	2960
5761	9809	2958
5762	9810	2957
5763	9812	2955
5764	9813	2953
5765	9815	2951
5766	9816	2949
5767	9818	2948
5768	9819	2946
5769	9820	2944
5770	9822	2942
5771	9823	2940
5772	9824	2939
5773	9826	2937
5774	9827	2935
5775	9829	2933
5776	9830	2931
5777	9832	2930
5778	9833	2928
5779	9835	2926
5780	9836	2924
5781	9837	2923
5782	9839	2921
5783	9840	2919
5784	9842	2917
5785	9843	2916
5786	9845	2914
5787	9846	2912
5788	9848	2910
5789	9849	2909
5790	9851	2907
5791	9853	2905
5792	9855	2903
5793	9857	2902
5794	9858	2900
5795	9860	2898
5796	9861	2897
5797	9863	2895
5798	9865	2893
5799	9866	2892
5800	9868	2890
5801	9870	2888
5802	9872	2887
5803	9874	2885
5804	9875	2883
5805	9877	2881
5806	9878	2880
5807	9880	2878
5808	9882	2876
5809	9884	2875
5810	9886	2873
5811	9888	2871
5812	9890	2870
5813	9891	2868
5814	9893	2866
5815	9894	2864
5816	9895	2863
5817	9897	2861
5818	9898	2859
5819	9900	2857
5820	9901	2856
5821	9903	2854
5822	9904	2852
5823	9906	2850
5824	9907	2849
5825	9909	2847
5826	9910	2845
5827	9912	2843
5828	9914	2842
5829	9915	2840
5830	9917	2838
5831	9918	2836
5832	9919	2835
5833	9921	2833
5834	9922	2831
5835	9923	2829
5836	9925	2827
5837	9926	2825
5838	9928	2824
5839	9929	2822
5840	9930	2820
5841	9932	2818
5842	9933	2817
5843	9935	2815
5844	9936	2813
5845	9938	2811
5846	9939	2809
5847	9940	2808
5848	9942	2806
5849	9943	2804
5850	9945	2802
5851	9946	2801
5852	9948	2799
5853	9949	2797
5854	9951	2795
5855	9952	2794
5856	9954	2792
5857	9955	2790
5858	9957	2788
5859	9958	2787
5860	9960	2785
5861	9961	2783
5862	9963	2781
5863	9964	2779
5864	9965	2778
5865	9967	2776
5866	9968	2774
5867	9969	2772
5868	9971	2771
5869	9972	2769
5870	9973	2767
5871	9975	2765
5872	9976	2763
5873	9978	2762
5874	9980	2760
5875	9981	2758
5876	9982	2756
5877	9984	2755
5878	9985	2753
5879	9987	2751
5880	9989	2749
5881	9990	2748
5882	9991	2746
5883	9993	2744
5884	9994	2742
5885	9996	2741
5886	9997	2739
5887	9999	2737
5888	10000	2735
5889	10002	2734
5890	10003	2732
5891	10005	2730
5892	10006	2728
5893	10007	2726
5894	10009	2725
5895	10010	2723
5896	10011	2721
5897	10013	2719
5898	10014	2717
5899	10015	2716
5900	10016	2714
5901	10018	2712
5902	10019	2710
5903	10021	2708
5904	10022	2707
5905	10024	2705
5906	10025	2703
5907	10026	2701
5908	10027	2700
5909	10029	2698
5910	10030	2696
5911	10032	2694
5912	10033	2692
5913	10034	2691
5914	10036	2689
5915	10037	2687
5916	10039	2685
5917	10040	2684
5918	10041	2682
5919	10043	2680
5920	10044	2678
5921	10046	2676
5922	10047	2675
5923	10048	2673
5924	10050	2671
5925	10051	2669
5926	10053	2668
5927	10054	2666
5928	10056	2664
5929	10058	2662
5930	10059	2661
5931	10060	2659
5932	10062	2657
5933	10063	2655
5934	10065	2654
5935	10066	2652
5936	10067	2650
5937	10069	2648
5938	10070	2646
5939	10071	2645
5940	10073	2643
5941	10074	2641
5942	10076	2639
5943	10077	2638
5944	10079	2636
5945	10081	2634
5946	10082	2633
5947	10084	2631
5948	10085	2629
5949	10087	2627
5950	10088	2625
5951	10090	2624
5952	10092	2622
5953	10093	2620
5954	10095	2619
5955	10097	2617
5956	10098	2615
5957	10099	2613
5958	10101	2612
5959	10103	2610
5960	10104	2608
5961	10106	2607
5962	10107	2605
5963	10109	2603
5964	10111	2602
5965	10112	2600
5966	10114	2598
5967	10115	2596
5968	10117	2594
5969	10118	2593
5970	10120	2591
5971	10122	2589
5972	10123	2588
5973	10125	2586
5974	10127	2584
5975	10128	2583
5976	10130	2581
5977	10132	2579
5978	10134	2578
5979	10135	2576
5980	10137	2574
5981	10139	2572
5982	10140	2571
5983	10142	2569
5984	10144	2567
5985	10145	2566
5986	10147	2564
5987	10148	2562
5988	10149	2560
5989	10151	2559
5990	10153	2557
5991	10154	2555
5992	10156	2553
5993	10157	2552
5994	10159	2550
5995	10161	2548
5996	10162	2547
5997	10164	2545
5998	10165	2543
5999	10167	2541
6000	10169	2540
6001	10170	2538
6002	10172	2536
6003	10173	2534
6004	10175	2533
6005	10176	2531
6006	10178	2529
6007	10179	2528
6008	10181	2526
6009	10183	2524
6010	10184	2522
6011	10186	2521
6012	10188	2519
6013	10189	2517
6014	10191	2516
6015	10192	2514
6016	10194	2512
6017	10196	2511
6018	10198	2509
6019	10199	2507
6020	10201	2505
6021	10202	2504
6022	10204	2502
6023	10205	2500
6024	10207	2498
6025	10209	2497
6026	10210	2495
6027	10212	2493
6028	10214	2492
6029	10215	2490
6030	10217	2488
6031	10218	2486
6032	10220	2485
6033	10222	2483
6034	10223	2481
6035	10225	2480
6036	10226	2478
6037	10228	2476
6038	10230	2475
6039	10232	2473
6040	10234	2471
6041	10235	2470
6042	10237	2468
6043	10239	2466
6044	10240	2464
6045	10242	2463
6046	10243	2461
6047	10245	2459
6048	10246	2457
6049	10248	2456
6050	10250	2454
6051	10251	2452
6052	10253	2451
6053	10254	2449
6054	10256	2447
6055	10258	2446
6056	10260	2444
6057	10261	2442
6058	10263	2440
6059	10265	2439
6060	10266	2437
6061	10268	2435
6062	10270	2434
6063	10271	2432
6064	10273	2430
6065	10275	2429
6066	10276	2427
6067	10278	2425
6068	10280	2423
6069	10282	2422
6070	10283	2420
6071	10285	2418
6072	10287	2417
6073	10288	2415
6074	10290	2413
6075	10292	2412
6076	10294	2410
6077	10296	2408
6078	10297	2407
6079	10299	2405
6080	10301	2403
6081	10303	2402
6082	10304	2400
6083	10306	2398
6084	10307	2396
6085	10309	2395
6086	10311	2393
6087	10312	2391
6088	10314	2390
6089	10315	2388
6090	10317	2386
6091	10318	2384
6092	10320	2383
6093	10321	2381
6094	10322	2379
6095	10324	2377
6096	10325	2376
6097	10327	2374
6098	10329	2372
6099	10330	2370
6100	10332	2369
6101	10334	2367
6102	10335	2365
6103	10337	2364
6104	10338	2362
6105	10340	2360
6106	10342	2359
6107	10343	2357
6108	10345	2355
6109	10346	2353
6110	10348	2352
6111	10350	2350
6112	10351	2348
6113	10353	2346
6114	10354	2345
6115	10356	2343
6116	10358	2341
6117	10359	2340
6118	10361	2338
6119	10362	2336
6120	10364	2335
6121	10366	2333
6122	10367	2331
6123	10369	2329
6124	10371	2328
6125	10372	2326
6126	10374	2324
6127	10375	2323
6128	10377	2321
6129	10378	2319
6130	10380	2317
6131	10381	2316
6132	10383	2314
6133	10384	2312
6134	10386	2310
6135	10387	2309
6136	10389	2307
6137	10390	2305
6138	10392	2303
6139	10394	2302
6140	10395	2300
6141	10397	2298
6142	10398	2297
6143	10400	2295
6144	10402	2293
6145	10403	2291
6146	10405	2290
6147	10406	2288
6148	10408	2286
6149	10409	2285
6150	10411	2283
6151	10413	2281
6152	10414	2279
6153	10416	2278
6154	10418	2276
6155	10419	2274
6156	10421	2273
6157	10423	2271
6158	10424	2269
6159	10426	2268
6160	10428	2266
6161	10429	2264
6162	10431	2262
6163	10432	2261
6164	10434	2259
6165	10436	2257
6166	10437	2256
6167	10439	2254
6168	10441	2252
6169	10442	2251
6170	10444	2249
6171	10446	2247
6172	10447	2245
6173	10449	2244
6174	10450	2242
6175	10452	2240
6176	10453	2239
6177	10455	2237
6178	10457	2235
6179	10459	2234
6180	10461	2232
6181	10462	2230
6182	10464	2228
6183	10465	2227
6184	10467	2225
6185	10469	2223
6186	10470	2222
6187	10472	2220
6188	10474	2218
6189	10476	2217
6190	10477	2215
6191	10479	2213
6192	10481	2212
6193	10482	2210
6194	10484	2208
6195	10486	2206
6196	10487	2205
6197	10489	2203
6198	10490	2201
6199	10492	2200
6200	10493	2198
6201	10495	2196
6202	10497	2194
6203	10498	2193
6204	10500	2191
6205	10502	2189
6206	10504	2188
6207	10505	2186
6208	10507	2184
6209	10508	2183
6210	10510	2181
6211	10512	2179
6212	10513	2177
6213	10515	2176
6214	10517	2174
6215	10518	2172
6216	10520	2171
6217	10522	2169
6218	10523	2167
6219	10524	2165
6220	10526	2164
6221	10527	2162
6222	10529	2160
6223	10531	2159
6224	10532	2157
6225	10534	2155
6226	10535	2153
6227	10537	2152
6228	10538	2150
6229	10540	2148
6230	10541	2146
6231	10543	2145
6232	10544	2143
6233	10546	2141
6234	10547	2140
6235	10549	2138
6236	10551	2136
6237	10552	2134
6238	10554	2133
6239	10555	2131
6240	10557	2129
6241	10558	2128
6242	10560	2126
6243	10562	2124
6244	10563	2122
6245	10565	2121
6246	10567	2119
6247	10569	2117
6248	10570	2116
6249	10572	2114
6250	10573	2112
6251	10575	2111
6252	10577	2109
6253	10579	2107
6254	10580	2106
6255	10582	2104
6256	10583	2102
6257	10585	2100
6258	10586	2099
6259	10588	2097
6260	10590	2095
6261	10592	2094
6262	10593	2092
6263	10595	2090
6264	10597	2088
6265	10598	2087
6266	10600	2085
6267	10601	2083
6268	10603	2082
6269	10604	2080
6270	10606	2078
6271	10607	2076
6272	10609	2075
6273	10610	2073
6274	10612	2071
6275	10613	2070
6276	10615	2068
6277	10617	2066
6278	10618	2064
6279	10620	2063
6280	10622	2061
6281	10623	2059
6282	10624	2058
6283	10626	2056
6284	10628	2054
6285	10629	2052
6286	10631	2051
6287	10632	2049
6288	10634	2047
6289	10635	2045
6290	10636	2044
6291	10638	2042
6292	10640	2040
6293	10641	2039
6294	10643	2037
6295	10644	2035
6296	10646	2033
6297	10648	2032
6298	10650	2030
6299	10652	2029
6300	10653	2027
6301	10655	2025
6302	10657	2023
6303	10658	2022
6304	10660	2020
6305	10661	2018
6306	10663	2017
6307	10665	2015
6308	10667	2013
6309	10669	2012
6310	10671	2010
6311	10672	2008
6312	10674	2007
6313	10676	2005
6314	10677	2003
6315	10679	2001
6316	10681	2000
6317	10682	1998
6318	10683	1996
6319	10685	1995
6320	10686	1993
6321	10688	1991
6322	10689	1989
6323	10691	1988
6324	10692	1986
6325	10694	1984
6326	10695	1982
6327	10697	1981
6328	10698	1979
6329	10700	1977
6330	10702	1976
6331	10704	1974
6332	10705	1972
6333	10707	1971
6334	10709	1969
6335	10710	1967
6336	10712	1965
6337	10713	1964
6338	10715	1962
6339	10716	1960
6340	10718	1959
6341	10719	1957
6342	10721	1955
6343	10722	1953
6344	10724	1952
6345	10725	1950
6346	10727	1948
6347	10729	1947
6348	10730	1945
6349	10732	1943
6350	10734	1941
6351	10736	1940
6352	10737	1938
6353	10739	1936
6354	10740	1935
6355	10741	1933
6356	10743	1931
6357	10744	1929
6358	10746	1928
6359	10747	1926
6360	10749	1924
6361	10750	1923
6362	10752	1921
6363	10754	1919
6364	10755	1917
6365	10757	1916
6366	10759	1914
6367	10760	1912
6368	10762	1911
6369	10763	1909
6370	10765	1907
6371	10766	1906
6372	10768	1904
6373	10770	1902
6374	10771	1900
6375	10773	1899
6376	10774	1897
6377	10775	1895
6378	10777	1893
6379	10778	1892
6380	10780	1890
6381	10782	1888
